ImageX	ImageY	BModeResponse	DopplerResponse	DopplerCentroidDistance	frame
352.113708	70.000000	-107374176.000000	-107374176.000000	-107374176.000000	110;
349.512634	61.000000	-107374176.000000	-107374176.000000	-107374176.000000	111;
344.959778	53.000000	-107374176.000000	-107374176.000000	-107374176.000000	112;
346.507874	65.000000	-107374176.000000	-107374176.000000	-107374176.000000	113;
341.571960	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	114;
343.375763	71.000000	-107374176.000000	-107374176.000000	-107374176.000000	115;
343.148956	68.000000	-107374176.000000	-107374176.000000	-107374176.000000	116;
344.297394	69.000000	-107374176.000000	-107374176.000000	-107374176.000000	117;
343.306488	70.000000	-107374176.000000	-107374176.000000	-107374176.000000	118;
339.832214	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	119;
338.639435	64.000000	-107374176.000000	-107374176.000000	-107374176.000000	120;
341.831055	66.000000	-107374176.000000	-107374176.000000	-107374176.000000	121;
342.081451	57.000000	-107374176.000000	-107374176.000000	-107374176.000000	122;
340.632324	59.000000	-107374176.000000	-107374176.000000	-107374176.000000	123;
343.311523	66.000000	-107374176.000000	-107374176.000000	-107374176.000000	124;
344.122528	61.000000	-107374176.000000	-107374176.000000	-107374176.000000	125;
345.701660	63.000000	-107374176.000000	-107374176.000000	-107374176.000000	126;
336.489441	50.000000	-107374176.000000	-107374176.000000	-107374176.000000	127;
336.521698	49.000000	-107374176.000000	-107374176.000000	-107374176.000000	128;
335.589935	49.000000	-107374176.000000	-107374176.000000	-107374176.000000	129;
334.108856	50.000000	-107374176.000000	-107374176.000000	-107374176.000000	130;
332.778320	51.000000	-107374176.000000	-107374176.000000	-107374176.000000	131;
326.809418	53.000000	-107374176.000000	-107374176.000000	-107374176.000000	132;
329.503021	52.000000	-107374176.000000	-107374176.000000	-107374176.000000	133;
324.217438	51.000000	-107374176.000000	-107374176.000000	-107374176.000000	134;
324.825623	51.000000	-107374176.000000	-107374176.000000	-107374176.000000	135;
325.647919	50.000000	-107374176.000000	-107374176.000000	-107374176.000000	136;
322.376465	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	137;
323.491180	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	138;
320.020905	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	139;
324.329590	46.000000	-107374176.000000	-107374176.000000	-107374176.000000	140;
326.779633	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	141;
325.834106	47.000000	-107374176.000000	-107374176.000000	-107374176.000000	142;
323.381714	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	143;
322.843445	48.000000	-107374176.000000	-107374176.000000	-107374176.000000	144;
323.537506	46.000000	-107374176.000000	-107374176.000000	-107374176.000000	145;
327.778748	44.000000	-107374176.000000	-107374176.000000	-107374176.000000	146;
329.759399	45.000000	-107374176.000000	-107374176.000000	-107374176.000000	147;
329.580231	44.000000	-107374176.000000	-107374176.000000	-107374176.000000	148;
331.320404	42.000000	-107374176.000000	-107374176.000000	-107374176.000000	149;
330.526398	41.000000	-107374176.000000	-107374176.000000	-107374176.000000	150;
334.821228	42.000000	-107374176.000000	-107374176.000000	-107374176.000000	151;
